区域,日期,时间,箱门告警,防雷告警,风扇故障,网络设备异常,视频1网络异常,视频2网络异常,视频3网络异常,监控网络连接异常,市电异常
33,5/25/2020,20052513,303,120,60,0,18,0,0,3,31
33,5/25/2020,20052514,300,120,60,0,4,0,0,2,16
33,5/25/2020,20052515,274,120,60,0,12,0,0,9,20
33,5/25/2020,20052516,295,120,60,0,11,0,0,7,21
33,5/25/2020,20052517,300,120,60,0,8,0,0,5,25
33,5/25/2020,20052518,300,120,60,0,4,0,0,9,30
33,5/25/2020,20052519,300,120,60,0,9,0,0,10,13
33,5/25/2020,20052520,300,120,60,0,4,0,0,6,13
33,5/25/2020,20052521,300,120,60,0,4,0,0,4,5
33,5/25/2020,20052522,302,120,60,0,4,0,0,0,3
33,5/25/2020,20052523,303,120,60,0,2,0,0,0,11
33,5/26/2020,20052600,301,120,60,0,2,0,0,3,4
33,5/26/2020,20052601,300,120,60,0,0,0,0,0,7
33,5/26/2020,20052602,300,122,60,0,2,0,0,0,1
33,5/26/2020,20052603,300,120,60,0,0,0,0,0,0
33,5/26/2020,20052604,300,120,60,0,1,0,0,0,4
33,5/26/2020,20052605,305,120,60,0,0,0,0,0,0
33,5/26/2020,20052606,300,120,60,0,0,0,0,0,0
33,5/26/2020,20052607,300,120,60,0,1,0,0,0,4
33,5/26/2020,20052608,302,120,60,0,2,0,0,0,4
33,5/26/2020,20052609,305,122,61,0,0,0,0,0,0
33,5/26/2020,20052610,302,120,60,0,56,0,0,4,41
33,5/26/2020,20052611,300,120,60,0,78,0,0,4,16
33,5/26/2020,20052612,303,120,60,0,73,0,0,8,17
33,5/26/2020,20052613,303,120,60,0,79,0,0,13,35
33,5/26/2020,20052614,306,120,60,0,6,0,0,5,32
33,5/26/2020,20052615,300,120,60,0,8,0,0,0,23
33,5/26/2020,20052616,303,120,60,0,57,0,0,7,46
33,5/26/2020,20052617,300,122,60,0,9,0,0,5,48
33,5/26/2020,20052618,300,120,60,0,9,0,0,17,28
33,5/26/2020,20052619,300,120,60,0,20,0,0,8,15
33,5/26/2020,20052620,300,120,60,0,15,0,0,12,42
33,5/26/2020,20052621,300,120,60,0,4,0,0,2,5
33,5/26/2020,20052622,300,120,60,0,2,0,0,0,2
33,5/26/2020,20052623,301,120,60,0,2,0,0,0,2
33,5/27/2020,20052700,300,120,60,0,3,0,0,0,6
33,5/27/2020,20052701,300,120,61,0,0,0,0,0,0
33,5/27/2020,20052702,144,57,29,0,2,0,0,2,7
33,5/27/2020,20052703,300,120,60,0,1,0,0,0,1
33,5/27/2020,20052704,300,120,60,0,0,0,0,0,0
33,5/27/2020,20052705,305,120,60,0,0,0,0,0,0
33,5/27/2020,20052706,384,120,60,0,1,0,0,3,4
33,5/27/2020,20052707,300,120,60,0,0,0,0,0,0
33,5/27/2020,20052708,304,120,60,0,2,0,0,0,4
33,5/27/2020,20052709,300,126,60,0,0,0,0,0,0
33,5/27/2020,20052710,302,120,60,0,17,0,0,3,10
33,5/27/2020,20052711,344,120,60,0,11,0,0,4,11
33,5/27/2020,20052712,360,120,60,0,2,0,0,0,2
33,5/27/2020,20052713,360,120,60,0,9,0,0,12,14
33,5/27/2020,20052714,360,120,60,0,3,0,0,2,17
33,5/27/2020,20052715,401,120,60,0,27,0,0,12,50
33,5/27/2020,20052716,412,122,60,0,26,0,0,5,18
33,5/27/2020,20052717,360,120,60,0,9,0,0,0,5
33,5/27/2020,20052718,362,120,60,0,5,0,0,0,15
33,5/27/2020,20052719,234,78,39,0,0,0,0,0,0
33,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
33,5/28/2020,20052800,360,120,60,0,2,0,0,0,8
33,5/28/2020,20052801,360,120,60,0,2,0,0,0,1
33,5/28/2020,20052802,360,120,60,0,9,0,0,2,10
33,5/28/2020,20052803,360,120,60,0,1,0,0,0,10
33,5/28/2020,20052804,360,120,60,0,0,0,0,0,0
33,5/28/2020,20052805,375,120,60,0,0,0,0,0,0
33,5/28/2020,20052806,360,120,60,0,0,0,0,0,4
33,5/28/2020,20052807,362,120,62,0,2,0,0,0,4
33,5/28/2020,20052808,360,120,60,0,2,0,0,3,4
33,5/28/2020,20052809,326,120,60,0,1,0,0,0,3
33,5/28/2020,20052810,300,120,60,0,10,0,0,2,34
33,5/28/2020,20052811,319,120,60,0,5,0,0,7,8
33,5/28/2020,20052812,360,122,60,0,7,0,0,0,4
33,5/28/2020,20052813,459,116,60,0,8,0,0,0,18
33,5/28/2020,20052814,389,60,60,0,6,0,0,0,24
33,5/28/2020,20052815,90,15,15,0,0,0,0,0,7
34,5/25/2020,20052508,59,0,0,0,0,0,0,0,0
34,5/25/2020,20052509,62,0,0,0,0,0,0,0,0
34,5/25/2020,20052510,63,0,0,0,0,0,0,0,0
34,5/25/2020,20052511,63,0,0,0,0,0,0,0,0
34,5/25/2020,20052512,61,0,0,0,0,0,0,0,0
34,5/25/2020,20052513,62,0,0,0,0,0,0,0,0
34,5/25/2020,20052514,59,0,0,0,0,0,0,0,0
34,5/25/2020,20052515,63,0,0,0,0,0,0,0,0
34,5/25/2020,20052516,60,0,0,0,0,0,0,0,0
34,5/25/2020,20052517,63,0,0,0,0,0,0,0,0
34,5/25/2020,20052518,64,0,0,0,0,0,0,0,0
34,5/25/2020,20052519,60,0,0,0,0,0,0,0,0
34,5/25/2020,20052520,67,0,0,0,0,0,0,0,0
34,5/25/2020,20052521,62,0,0,0,0,0,0,0,0
34,5/25/2020,20052522,65,0,0,0,0,0,0,0,0
34,5/25/2020,20052523,60,0,0,0,0,0,0,0,0
34,5/26/2020,20052600,65,0,0,0,0,0,0,0,0
34,5/26/2020,20052601,64,0,0,0,0,0,0,0,0
34,5/26/2020,20052602,64,0,0,0,0,0,0,0,0
34,5/26/2020,20052603,65,0,0,0,0,0,0,0,0
34,5/26/2020,20052604,60,0,0,0,0,0,0,0,0
34,5/26/2020,20052605,62,0,0,0,0,0,0,0,0
34,5/26/2020,20052606,59,0,0,0,0,0,0,0,0
34,5/26/2020,20052607,63,0,0,0,0,0,0,0,0
34,5/26/2020,20052608,62,0,0,0,0,0,0,0,0
34,5/26/2020,20052609,65,0,0,0,0,0,0,0,0
34,5/26/2020,20052610,64,0,0,0,0,0,0,0,0
34,5/26/2020,20052611,63,0,0,0,0,0,0,0,0
34,5/26/2020,20052612,65,0,0,0,0,0,0,0,0
34,5/26/2020,20052613,60,0,0,0,0,0,0,0,0
34,5/26/2020,20052614,67,0,0,0,0,0,0,0,0
34,5/26/2020,20052615,60,0,0,0,0,0,0,0,0
34,5/26/2020,20052616,63,0,0,0,0,0,0,0,0
34,5/26/2020,20052617,63,0,0,0,0,0,0,0,0
34,5/26/2020,20052618,64,0,0,0,0,0,0,0,0
34,5/26/2020,20052619,69,0,0,0,0,0,0,0,0
34,5/26/2020,20052620,66,0,0,0,0,0,0,0,0
34,5/26/2020,20052621,62,0,0,0,0,0,0,0,0
34,5/26/2020,20052622,62,0,0,0,0,0,0,0,0
34,5/26/2020,20052623,62,0,0,0,0,0,0,0,0
34,5/27/2020,20052700,64,0,0,0,0,0,0,0,0
34,5/27/2020,20052701,62,0,0,0,0,0,0,0,0
34,5/27/2020,20052702,30,0,0,0,0,0,0,0,0
34,5/27/2020,20052703,63,0,0,0,0,0,0,0,0
34,5/27/2020,20052704,63,0,0,0,0,0,0,0,0
34,5/27/2020,20052705,64,0,0,0,0,0,0,0,0
34,5/27/2020,20052706,64,0,0,0,0,0,0,0,0
34,5/27/2020,20052707,61,0,0,0,0,0,0,0,0
34,5/27/2020,20052708,62,0,0,0,0,0,0,0,0
34,5/27/2020,20052709,64,0,0,0,0,0,0,0,0
34,5/27/2020,20052710,63,0,0,0,0,0,0,0,0
34,5/27/2020,20052711,63,0,0,0,0,0,0,0,0
34,5/27/2020,20052712,68,0,0,0,0,0,0,0,0
34,5/27/2020,20052713,68,0,0,0,0,0,0,0,0
34,5/27/2020,20052714,65,0,0,0,0,0,0,0,0
34,5/27/2020,20052715,69,0,0,0,0,0,0,0,0
34,5/27/2020,20052716,64,0,0,0,0,0,0,0,0
34,5/27/2020,20052717,62,0,0,0,0,0,0,0,0
34,5/27/2020,20052718,65,0,0,0,0,0,0,0,0
34,5/27/2020,20052719,41,0,0,0,0,0,0,0,0
34,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
34,5/28/2020,20052800,65,0,0,0,0,0,0,0,0
34,5/28/2020,20052801,69,0,0,0,0,0,0,0,0
34,5/28/2020,20052802,68,0,0,0,0,0,0,0,0
34,5/28/2020,20052803,62,0,0,0,0,0,0,0,0
34,5/28/2020,20052804,65,0,0,0,0,0,0,0,0
34,5/28/2020,20052805,64,0,0,0,0,0,0,0,0
34,5/28/2020,20052806,68,0,0,0,0,0,0,0,0
34,5/28/2020,20052807,64,0,0,0,0,0,0,0,0
34,5/28/2020,20052808,63,0,0,0,0,0,0,0,0
34,5/28/2020,20052809,66,0,0,0,0,0,0,0,0
34,5/28/2020,20052810,62,0,0,0,0,0,0,0,0
34,5/28/2020,20052811,64,0,0,0,0,0,0,0,0
34,5/28/2020,20052812,63,0,0,0,0,0,0,0,0
34,5/28/2020,20052813,67,0,0,0,0,0,0,0,0
34,5/28/2020,20052814,69,0,0,0,0,0,0,0,0
34,5/28/2020,20052815,16,0,0,0,0,0,0,0,0
35,5/25/2020,20052508,171,0,0,0,0,0,0,0,0
35,5/25/2020,20052509,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052510,182,0,0,0,0,0,0,0,0
35,5/25/2020,20052511,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052512,187,0,0,0,0,0,0,0,0
35,5/25/2020,20052513,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052514,182,0,0,0,0,0,0,0,0
35,5/25/2020,20052515,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052516,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052517,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052518,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052519,182,0,0,0,0,0,0,0,0
35,5/25/2020,20052520,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052521,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052522,180,0,0,0,0,0,0,0,0
35,5/25/2020,20052523,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052600,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052601,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052602,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052603,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052604,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052605,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052606,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052607,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052608,182,0,0,0,0,0,0,0,0
35,5/26/2020,20052609,183,0,0,0,0,0,0,0,0
35,5/26/2020,20052610,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052611,184,0,0,0,0,0,0,0,0
35,5/26/2020,20052612,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052613,180,0,0,0,0,0,0,2,0
35,5/26/2020,20052614,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052615,182,0,0,0,0,0,0,0,0
35,5/26/2020,20052616,182,0,0,0,0,0,0,0,0
35,5/26/2020,20052617,182,0,0,0,11,11,0,0,4
35,5/26/2020,20052618,182,0,0,0,62,62,0,3,3
35,5/26/2020,20052619,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052620,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052621,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052622,180,0,0,0,0,0,0,0,0
35,5/26/2020,20052623,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052700,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052701,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052702,87,0,0,0,0,0,0,0,0
35,5/27/2020,20052703,181,0,0,0,0,0,0,0,0
35,5/27/2020,20052704,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052705,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052706,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052707,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052708,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052709,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052710,186,0,0,0,0,0,0,0,0
35,5/27/2020,20052711,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052712,180,0,0,0,3,0,0,0,0
35,5/27/2020,20052713,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052714,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052715,186,0,0,0,0,0,0,0,0
35,5/27/2020,20052716,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052717,180,0,0,0,0,0,0,0,0
35,5/27/2020,20052718,182,0,0,0,0,0,0,0,0
35,5/27/2020,20052719,117,0,0,0,0,0,0,0,0
35,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
35,5/28/2020,20052800,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052801,182,0,0,0,0,0,0,0,0
35,5/28/2020,20052802,181,0,0,0,0,0,0,0,0
35,5/28/2020,20052803,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052804,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052805,182,0,0,0,0,0,0,0,0
35,5/28/2020,20052806,185,0,0,0,0,0,0,0,0
35,5/28/2020,20052807,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052808,183,0,0,0,0,0,0,0,0
35,5/28/2020,20052809,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052810,182,0,0,0,0,0,0,0,0
35,5/28/2020,20052811,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052812,180,0,0,0,3,0,0,0,0
35,5/28/2020,20052813,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052814,180,0,0,0,0,0,0,0,0
35,5/28/2020,20052815,45,0,0,0,0,0,0,0,0
36,5/25/2020,20052508,0,0,57,0,0,0,0,0,0
36,5/25/2020,20052509,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052510,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052511,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052512,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052513,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052514,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052515,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052516,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052517,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052518,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052519,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052520,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052521,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052522,0,0,60,0,0,0,0,0,0
36,5/25/2020,20052523,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052600,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052601,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052602,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052603,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052604,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052605,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052606,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052607,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052608,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052609,0,0,61,0,0,0,0,0,0
36,5/26/2020,20052610,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052611,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052612,0,0,64,0,0,0,0,0,0
36,5/26/2020,20052613,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052614,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052615,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052616,0,0,60,0,0,0,0,2,1
36,5/26/2020,20052617,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052618,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052619,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052620,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052621,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052622,0,0,60,0,0,0,0,0,0
36,5/26/2020,20052623,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052700,0,0,62,0,0,0,0,0,0
36,5/27/2020,20052701,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052702,0,0,28,0,0,0,0,0,0
36,5/27/2020,20052703,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052704,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052705,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052706,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052707,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052708,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052709,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052710,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052711,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052712,0,0,60,0,0,0,0,0,14
36,5/27/2020,20052713,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052714,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052715,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052716,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052717,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052718,0,0,60,0,0,0,0,0,0
36,5/27/2020,20052719,0,0,41,0,0,0,0,0,0
36,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
36,5/28/2020,20052800,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052801,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052802,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052803,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052804,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052805,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052806,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052807,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052808,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052809,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052810,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052811,0,0,60,0,0,0,0,0,0
36,5/28/2020,20052812,0,0,16,0,0,0,0,0,0
36,5/28/2020,20052813,0,0,0,0,0,0,0,0,0
36,5/28/2020,20052814,0,0,0,0,0,0,0,0,0
36,5/28/2020,20052815,0,0,0,0,0,0,0,0,0
37,5/25/2020,20052508,57,0,0,0,57,0,0,0,0
37,5/25/2020,20052509,60,0,0,0,60,0,0,0,0
37,5/25/2020,20052510,60,0,0,0,68,0,0,0,0
37,5/25/2020,20052511,60,0,0,0,51,0,0,0,2
37,5/25/2020,20052512,60,0,0,0,0,0,0,0,0
37,5/25/2020,20052513,61,0,0,0,0,0,0,0,0
37,5/25/2020,20052514,62,0,0,0,0,0,0,0,0
37,5/25/2020,20052515,60,0,0,0,4,0,0,0,8
37,5/25/2020,20052516,60,0,0,0,0,0,0,0,1
37,5/25/2020,20052517,73,0,0,0,0,0,0,0,0
37,5/25/2020,20052518,60,0,0,0,0,0,0,0,0
37,5/25/2020,20052519,60,0,0,0,0,0,0,0,0
37,5/25/2020,20052520,62,0,0,0,0,0,0,0,0
37,5/25/2020,20052521,60,0,0,0,0,0,0,0,0
37,5/25/2020,20052522,60,0,0,0,0,0,0,0,0
37,5/25/2020,20052523,61,0,0,0,0,0,0,0,0
37,5/26/2020,20052600,62,0,0,0,0,0,0,0,0
37,5/26/2020,20052601,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052602,61,0,0,0,0,0,0,0,0
37,5/26/2020,20052603,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052604,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052605,61,0,0,0,0,0,0,0,0
37,5/26/2020,20052606,61,0,0,0,0,0,0,0,0
37,5/26/2020,20052607,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052608,62,0,0,0,0,0,0,0,0
37,5/26/2020,20052609,61,0,0,0,0,0,0,0,0
37,5/26/2020,20052610,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052611,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052612,63,0,0,0,0,0,0,0,0
37,5/26/2020,20052613,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052614,63,0,0,0,0,0,0,0,2
37,5/26/2020,20052615,62,0,0,0,0,0,0,0,0
37,5/26/2020,20052616,67,0,0,0,0,0,0,0,2
37,5/26/2020,20052617,62,0,0,0,0,0,0,0,9
37,5/26/2020,20052618,60,0,0,0,0,0,0,0,2
37,5/26/2020,20052619,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052620,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052621,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052622,60,0,0,0,0,0,0,0,0
37,5/26/2020,20052623,61,0,0,0,0,0,0,0,0
37,5/27/2020,20052700,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052701,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052702,29,0,0,0,0,0,0,0,0
37,5/27/2020,20052703,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052704,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052705,62,0,0,0,0,0,0,0,0
37,5/27/2020,20052706,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052707,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052708,70,0,0,0,0,0,0,0,0
37,5/27/2020,20052709,62,0,0,0,0,0,0,0,0
37,5/27/2020,20052710,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052711,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052712,60,0,0,0,0,0,0,0,0
37,5/27/2020,20052713,60,0,0,0,12,0,0,0,1
37,5/27/2020,20052714,60,0,0,0,60,0,0,0,0
37,5/27/2020,20052715,60,0,0,0,60,0,0,0,0
37,5/27/2020,20052716,62,0,0,0,60,0,0,0,0
37,5/27/2020,20052717,93,0,0,0,30,0,0,1,3
37,5/27/2020,20052718,63,0,0,0,0,0,0,0,0
37,5/27/2020,20052719,39,0,0,0,0,0,0,0,0
37,5/28/2020,20052800,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052801,62,0,0,0,0,0,0,0,0
37,5/28/2020,20052802,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052803,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052804,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052805,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052806,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052807,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052808,60,0,0,0,0,0,0,0,0
37,5/28/2020,20052809,60,0,0,0,4,0,0,0,2
37,5/28/2020,20052810,61,0,0,0,60,0,0,0,0
37,5/28/2020,20052811,62,0,0,0,60,0,0,0,0
37,5/28/2020,20052812,60,0,0,0,60,0,0,0,0
37,5/28/2020,20052813,60,0,0,0,60,0,0,0,0
37,5/28/2020,20052814,60,0,0,0,60,0,0,0,0
37,5/28/2020,20052815,15,0,0,0,15,0,0,0,0
38,5/25/2020,20052508,229,171,0,0,0,0,0,0,0
38,5/25/2020,20052509,245,180,0,0,0,0,0,0,0
38,5/25/2020,20052510,249,180,0,0,0,0,0,0,0
38,5/25/2020,20052511,243,180,0,0,0,0,0,0,0
38,5/25/2020,20052512,253,182,0,0,0,0,0,0,0
38,5/25/2020,20052513,245,186,0,0,8,0,0,0,0
38,5/25/2020,20052514,241,180,0,0,62,0,0,0,0
38,5/25/2020,20052515,248,186,0,0,12,0,0,0,0
38,5/25/2020,20052516,246,184,0,0,0,0,0,0,0
38,5/25/2020,20052517,249,182,0,0,0,0,0,0,0
38,5/25/2020,20052518,255,182,0,0,0,0,0,0,0
38,5/25/2020,20052519,253,180,0,0,0,0,0,0,0
38,5/25/2020,20052520,255,180,0,0,0,0,0,0,0
38,5/25/2020,20052521,249,180,0,0,0,0,0,0,0
38,5/25/2020,20052522,250,180,0,0,0,0,0,0,0
38,5/25/2020,20052523,247,180,0,0,0,0,0,0,0
38,5/26/2020,20052600,250,184,0,0,0,0,0,0,0
38,5/26/2020,20052601,253,180,0,0,0,0,0,0,0
38,5/26/2020,20052602,255,182,0,0,0,0,0,0,0
38,5/26/2020,20052603,245,180,0,0,0,0,0,0,0
38,5/26/2020,20052604,247,182,0,0,0,0,0,0,0
38,5/26/2020,20052605,252,180,0,0,0,0,0,0,0
38,5/26/2020,20052606,251,180,0,0,0,0,0,0,0
38,5/26/2020,20052607,250,182,0,0,0,0,0,0,0
38,5/26/2020,20052608,250,186,0,0,0,0,0,0,0
38,5/26/2020,20052609,257,183,0,0,8,0,0,0,0
38,5/26/2020,20052610,245,182,0,0,0,0,0,0,0
38,5/26/2020,20052611,250,182,0,0,0,0,0,0,0
38,5/26/2020,20052612,262,180,0,0,46,0,0,12,0
38,5/26/2020,20052613,254,182,0,0,46,0,0,0,2
38,5/26/2020,20052614,259,92,0,0,8,0,0,0,2
38,5/26/2020,20052615,244,60,0,0,60,0,0,0,0
38,5/26/2020,20052616,245,60,0,0,10,0,0,0,0
38,5/26/2020,20052617,256,62,0,0,0,0,0,0,2
38,5/26/2020,20052618,250,60,0,0,0,0,0,0,0
38,5/26/2020,20052619,248,60,0,0,0,0,0,15,0
38,5/26/2020,20052620,246,60,0,0,0,0,0,0,0
38,5/26/2020,20052621,249,62,0,0,0,0,0,0,2
38,5/26/2020,20052622,244,60,0,0,0,0,0,0,4
38,5/26/2020,20052623,250,60,0,0,0,0,0,0,5
38,5/27/2020,20052700,250,60,0,0,0,0,0,0,0
38,5/27/2020,20052701,247,60,0,0,0,0,0,0,2
38,5/27/2020,20052702,119,28,0,0,0,0,0,0,0
38,5/27/2020,20052703,244,60,0,0,0,0,0,0,0
38,5/27/2020,20052704,241,60,0,0,0,0,0,0,0
38,5/27/2020,20052705,244,60,0,0,0,0,0,0,0
38,5/27/2020,20052706,246,60,0,0,0,0,0,0,0
38,5/27/2020,20052707,248,60,0,0,0,0,0,0,0
38,5/27/2020,20052708,251,60,0,0,0,0,0,0,0
38,5/27/2020,20052709,251,62,0,0,0,0,0,0,0
38,5/27/2020,20052710,250,62,0,0,0,0,0,0,0
38,5/27/2020,20052711,247,64,0,0,0,0,0,0,0
38,5/27/2020,20052712,252,60,0,0,0,0,0,0,0
38,5/27/2020,20052713,256,60,0,0,0,0,0,0,0
38,5/27/2020,20052714,249,60,0,0,0,0,0,9,0
38,5/27/2020,20052715,244,60,0,0,0,0,0,6,0
38,5/27/2020,20052716,246,60,0,0,0,0,0,0,0
38,5/27/2020,20052717,249,60,0,0,0,0,0,0,0
38,5/27/2020,20052718,246,60,0,0,0,0,0,0,0
38,5/27/2020,20052719,157,39,0,0,0,0,0,0,0
38,5/27/2020,20052723,1,0,0,0,0,0,0,0,0
38,5/28/2020,20052800,242,60,0,0,0,0,0,0,0
38,5/28/2020,20052801,242,60,0,0,0,0,0,0,0
38,5/28/2020,20052802,245,60,0,0,0,0,0,0,0
38,5/28/2020,20052803,246,60,0,0,0,0,0,0,0
38,5/28/2020,20052804,246,60,0,0,0,0,0,0,0
38,5/28/2020,20052805,245,60,0,0,0,0,0,0,0
38,5/28/2020,20052806,245,60,0,0,0,0,0,0,0
38,5/28/2020,20052807,248,60,0,0,0,0,0,0,0
38,5/28/2020,20052808,248,60,0,0,0,0,0,0,0
